id,name,sex,age,white,degree,work_area,years_of_experience,salary
12160,Tim,M,22,True,False,IT,0,52.63
12161,Tim,M,41,True,True,IT,2,63.22
12162,Oscar,M,53,False,True,Health,13,68.87
12163,Tim,M,22,False,True,IT,0,47.93
12164,Maria,F,53,True,False,Transport,22,38.19
12165,Tim,M,62,True,False,Cleaning,24,15.0
12166,Steve,M,60,True,True,Education,27,57.3
12167,Maria,F,28,False,False,IT,6,54.65
12168,Paula,F,35,True,False,IT,17,53.83
12169,Tim,M,53,True,False,Transport,10,34.69
12170,Steve,M,48,False,False,IT,6,41.13
12171,Paula,F,57,False,False,IT,10,44.8
12172,Mark,M,43,True,True,Education,21,52.83
12173,John,M,23,True,True,IT,0,76.74
12174,Clara,F,22,False,True,IT,3,41.99
12175,Paula,F,19,False,False,Cleaning,0,30.55
12176,Paula,F,28,False,False,Cleaning,0,22.29
12177,Carlos,M,50,True,True,Health,29,80.75
12178,Tim,M,27,False,False,Transport,6,40.15
12179,Mark,M,35,True,False,Cleaning,3,39.69
12180,Steve,M,41,False,False,Cleaning,5,41.81
12181,Mark,M,56,True,False,Cleaning,27,47.67
12182,Maria,F,27,True,True,IT,3,53.18
12183,Paula,F,61,True,False,IT,34,76.57
12184,Tim,M,50,False,False,Cleaning,21,50.84
12185,John,M,47,False,False,IT,12,53.07
12186,Carlos,M,34,False,True,Education,1,57.66
12187,Elisabeth,F,21,True,False,Transport,1,25.01
12188,Maria,F,49,True,False,Transport,18,43.04
12189,Jessica,F,55,True,True,Education,14,48.82
12190,Tim,M,48,True,False,Transport,4,24.61
12191,Elisabeth,F,39,True,True,Education,5,51.44
12192,Tim,M,28,True,True,Health,7,66.96
12193,Tim,M,52,True,False,IT,14,62.65
12194,John,M,57,False,True,Health,8,54.38
12195,Clara,F,42,True,False,Transport,18,42.24
12196,Tim,M,36,True,False,Cleaning,6,37.43
12197,Clara,F,39,False,True,Education,6,55.42
12198,Oscar,M,39,True,True,IT,1,54.24
12199,Tim,M,20,True,False,IT,2,41.43
12200,Oscar,M,35,True,True,IT,9,63.28
12201,Elisabeth,F,54,True,False,Transport,33,39.14
12202,Steve,M,38,False,False,Transport,3,35.51
12203,John,M,63,False,True,Education,44,54.86
12204,Maria,F,54,False,True,Health,35,51.71
12205,Clara,F,47,False,False,IT,17,59.51
12206,Clara,F,48,True,True,IT,27,65.21
12207,Paula,F,22,True,True,IT,1,51.16
12208,John,M,38,False,False,IT,5,51.45
12209,Steve,M,34,False,False,IT,11,55.51
12210,Carlos,M,56,True,False,IT,30,56.87
12211,Clara,F,61,True,True,IT,17,63.72
12212,Clara,F,29,False,True,IT,9,62.24
12213,Mark,M,62,False,False,Transport,17,39.11
12214,Oscar,M,55,True,True,Health,29,40.11
12215,John,M,21,True,True,Education,2,44.82
12216,Elisabeth,F,42,True,False,Cleaning,21,34.19
12217,Oscar,M,41,True,True,Health,6,76.34
12218,Carlos,M,28,False,True,IT,5,48.78
12219,Oscar,M,55,True,True,Health,31,69.2
12220,Maria,F,35,True,False,Cleaning,0,34.12
12221,Clara,F,39,False,False,Cleaning,21,36.82
12222,John,M,47,False,False,IT,28,62.42
12223,Maria,F,42,True,False,Transport,16,41.8
12224,Elisabeth,F,50,False,False,Cleaning,20,32.28
12225,Oscar,M,60,False,False,IT,35,72.62
12226,Tim,M,41,True,False,Transport,6,39.13
12227,Mark,M,22,False,False,Cleaning,3,18.13
12228,Steve,M,64,True,True,Education,25,58.55
12229,Carlos,M,32,True,False,Transport,2,25.79
12230,Elisabeth,F,65,False,False,Cleaning,40,36.42
12231,Paula,F,57,True,False,IT,39,52.11
12232,Mark,M,30,True,False,IT,12,56.28
12233,Carlos,M,45,False,False,Cleaning,15,47.39
12234,Elisabeth,F,35,False,False,Cleaning,4,32.32
12235,Jessica,F,36,False,True,Health,10,47.83
12236,Steve,M,25,True,False,IT,4,50.45
12237,Carlos,M,19,True,False,Cleaning,1,21.91
12238,Carlos,M,19,True,True,Education,1,51.66
12239,Steve,M,21,False,True,Education,3,54.11
12240,Paula,F,37,True,False,Transport,10,45.87
12241,Steve,M,29,True,True,Education,8,52.07
12242,Carlos,M,33,False,True,Health,2,71.28
12243,Elisabeth,F,33,True,False,Transport,8,37.45
12244,Steve,M,27,True,True,Education,6,60.61
12245,Jessica,F,55,True,False,Transport,6,34.18
12246,Carlos,M,61,False,False,Cleaning,31,43.43
12247,Carlos,M,37,False,True,Health,7,66.08
12248,John,M,53,False,True,IT,21,90.16
12249,Elisabeth,F,27,True,False,Cleaning,2,26.14
12250,Oscar,M,21,True,False,Transport,2,15.0
12251,Jessica,F,34,True,True,Health,12,44.27
12252,Steve,M,45,False,False,Cleaning,11,50.08
12253,Paula,F,40,True,True,IT,5,59.04
12254,Clara,F,43,True,True,Health,2,53.9
12255,Elisabeth,F,35,True,True,IT,12,71.15
12256,Carlos,M,59,True,False,Cleaning,13,29.29
12257,John,M,61,False,True,IT,14,68.66
12258,Mark,M,49,False,False,Cleaning,26,38.39
12259,Elisabeth,F,22,False,False,Cleaning,3,27.98
12260,Elisabeth,F,43,False,False,IT,9,49.68
12261,Steve,M,19,True,False,Cleaning,1,25.17
12262,Clara,F,28,True,False,Transport,8,35.87
12263,John,M,42,True,True,IT,24,34.39
12264,Tim,M,26,True,True,Health,2,39.28
12265,Clara,F,57,False,True,IT,1,39.36
12266,Tim,M,48,False,True,Education,17,69.8
12267,Paula,F,42,True,False,Cleaning,23,38.75
12268,Maria,F,50,True,False,Cleaning,16,39.4
12269,Elisabeth,F,56,False,False,Transport,6,37.83
12270,Jessica,F,60,False,False,Transport,5,37.12
12271,Tim,M,60,True,True,Health,2,65.57
12272,Paula,F,37,True,False,Transport,5,41.12
12273,Paula,F,23,False,False,Cleaning,4,28.42
12274,Oscar,M,30,True,True,Health,2,58.14
12275,Jessica,F,30,True,False,Cleaning,1,34.2
12276,Mark,M,30,True,True,IT,2,65.68
12277,Clara,F,54,True,False,Transport,2,35.61
12278,Elisabeth,F,63,True,False,Transport,24,36.28
12279,Paula,F,61,False,False,IT,23,62.99
12280,Jessica,F,29,True,False,Transport,11,46.15
12281,Paula,F,51,True,False,Cleaning,29,34.73
12282,Elisabeth,F,25,False,True,Health,4,50.68
12283,Tim,M,19,True,False,IT,0,23.45
12284,Mark,M,50,False,False,IT,3,49.22
12285,Carlos,M,22,True,False,Transport,1,43.18
12286,Oscar,M,26,True,True,IT,7,70.12
12287,Maria,F,64,True,True,IT,9,72.16
12288,Mark,M,47,True,True,Education,9,40.24
12289,Clara,F,44,False,False,Transport,17,41.52
12290,Elisabeth,F,18,True,True,IT,0,53.24
12291,Tim,M,32,True,False,Transport,7,51.9
12292,Oscar,M,28,True,True,Education,6,42.86
12293,Steve,M,48,False,True,Education,4,53.84
12294,Clara,F,31,True,False,Cleaning,11,36.14
12295,Steve,M,49,True,False,Cleaning,25,34.6
12296,Oscar,M,27,True,False,Transport,6,53.84
12297,Carlos,M,19,True,False,Cleaning,0,20.43
12298,Maria,F,59,False,True,Health,28,56.28
12299,Elisabeth,F,56,True,True,Education,18,53.59
12300,Tim,M,29,True,False,Transport,2,33.09
12301,Mark,M,31,True,True,Education,0,52.14
12302,Clara,F,31,True,False,Transport,4,18.85
12303,Maria,F,48,False,False,Transport,11,30.68
12304,Jessica,F,52,True,False,Cleaning,25,36.57
12305,Tim,M,51,False,False,Transport,29,28.22
12306,Mark,M,20,False,False,IT,1,67.62
12307,Elisabeth,F,21,False,False,Transport,2,36.91
12308,Oscar,M,48,True,False,Cleaning,5,36.3
12309,Jessica,F,31,True,False,Transport,5,37.39
12310,Tim,M,47,True,False,Cleaning,11,49.01
12311,Paula,F,20,False,True,Education,2,42.34
12312,Maria,F,52,False,False,Transport,34,37.47
12313,Paula,F,39,False,True,Health,5,40.35
12314,Paula,F,47,False,False,Cleaning,16,26.66
12315,Tim,M,53,False,True,Education,13,39.89
12316,John,M,61,True,True,Education,21,53.41
12317,Elisabeth,F,26,False,True,Health,5,57.27
12318,Carlos,M,65,True,False,IT,38,60.56
12319,Clara,F,55,True,False,Cleaning,22,37.65
12320,Carlos,M,46,False,True,IT,27,76.13
12321,Tim,M,58,False,True,Education,17,53.92
12322,Clara,F,48,True,False,Cleaning,0,18.46
12323,Mark,M,58,True,True,IT,22,81.95
12324,Oscar,M,20,False,False,IT,0,50.15
12325,Steve,M,44,True,False,Cleaning,11,41.95
12326,Tim,M,64,False,True,Health,42,59.89
12327,Clara,F,22,True,False,IT,3,49.03
12328,Carlos,M,19,True,False,IT,1,58.04
12329,Mark,M,23,True,False,Transport,5,42.77
12330,Maria,F,54,True,False,Cleaning,11,34.88
12331,Oscar,M,51,False,True,IT,6,62.8
12332,Paula,F,30,True,True,Health,0,49.64
12333,Elisabeth,F,49,True,True,Education,18,56.19
12334,Maria,F,51,True,False,IT,26,57.47
12335,Jessica,F,40,False,False,Cleaning,4,30.13
12336,Carlos,M,25,False,True,Education,1,63.99
12337,Tim,M,65,True,False,IT,2,59.0
12338,Elisabeth,F,62,True,True,Education,25,46.11
12339,Tim,M,34,False,False,Cleaning,4,37.68
12340,Elisabeth,F,51,True,True,IT,28,63.14
12341,Clara,F,54,True,True,Education,11,56.96
12342,Jessica,F,48,False,False,IT,3,37.07
12343,Mark,M,56,False,False,IT,31,40.49
12344,Tim,M,25,True,False,IT,0,49.08
12345,Mark,M,41,True,True,Education,4,39.99
12346,Elisabeth,F,61,True,True,Education,27,45.62
12347,Maria,F,19,True,True,Education,0,47.2
12348,Jessica,F,34,True,True,IT,7,44.76
12349,Clara,F,51,True,False,Transport,17,46.24
12350,Tim,M,45,True,True,Health,27,59.42
12351,Clara,F,52,True,False,IT,7,57.91
12352,Jessica,F,41,True,False,IT,14,44.87
12353,Tim,M,46,False,True,IT,26,83.63
12354,Maria,F,21,True,False,Transport,1,31.09
12355,Elisabeth,F,26,True,True,IT,7,46.92
12356,Mark,M,56,True,False,IT,36,74.63
12357,Jessica,F,42,False,False,Cleaning,22,41.13
12358,Jessica,F,20,False,False,Cleaning,0,25.27
12359,Tim,M,30,False,True,IT,8,57.96
12360,Clara,F,23,True,False,Transport,1,30.29
12361,Maria,F,44,False,True,Education,8,43.43
12362,Steve,M,46,True,False,IT,1,47.12
12363,John,M,53,True,False,Cleaning,9,32.45
12364,Maria,F,59,True,True,Education,24,56.41
12365,Steve,M,21,False,True,IT,3,64.25
12366,Clara,F,48,True,False,Transport,19,36.04
12367,Elisabeth,F,42,False,False,IT,21,45.71
12368,Elisabeth,F,35,False,False,Cleaning,16,35.17
12369,Jessica,F,49,False,False,Transport,0,23.77
12370,Paula,F,51,True,False,Cleaning,27,39.11
12371,Elisabeth,F,65,True,True,Health,36,54.85
12372,Elisabeth,F,65,False,True,Health,10,54.16
12373,Oscar,M,34,False,False,Cleaning,6,37.06
12374,Elisabeth,F,36,False,True,Education,5,25.66
12375,Maria,F,21,False,False,Transport,2,28.95
12376,Elisabeth,F,19,False,False,Transport,1,33.64
12377,Tim,M,36,False,False,IT,12,38.8
12378,Clara,F,50,True,True,IT,30,67.35
12379,Mark,M,43,True,False,Transport,23,40.61
12380,Carlos,M,31,True,False,IT,5,39.8
12381,Clara,F,29,True,False,Transport,5,42.77
12382,Mark,M,42,False,False,IT,24,74.83
12383,Steve,M,63,True,False,IT,45,49.26
12384,Elisabeth,F,54,True,True,IT,20,59.96
12385,Oscar,M,60,True,True,Health,35,64.56
12386,Oscar,M,57,False,True,Health,17,51.37
12387,John,M,43,True,False,Transport,12,39.86
12388,Maria,F,19,False,False,IT,0,33.26
12389,Maria,F,29,True,False,IT,0,36.19
12390,Maria,F,65,False,False,IT,21,42.72
12391,Carlos,M,22,True,False,Cleaning,2,27.34
12392,Paula,F,24,True,True,IT,4,57.42
12393,Carlos,M,57,True,False,Transport,31,54.87
12394,John,M,53,True,False,Transport,9,43.23
12395,Steve,M,48,False,False,IT,20,78.52
12396,Mark,M,48,False,False,Cleaning,6,26.55
12397,John,M,56,True,True,Health,31,71.99
12398,Mark,M,47,False,False,Cleaning,5,46.96
12399,Oscar,M,29,False,True,Health,8,66.65
12400,Mark,M,55,False,False,Transport,12,53.66
12401,Elisabeth,F,20,True,False,IT,1,42.68
12402,Steve,M,35,True,True,Health,17,55.88
12403,Carlos,M,20,True,True,Education,1,33.91
12404,Paula,F,36,True,True,IT,1,53.33
12405,Paula,F,51,True,True,IT,27,71.11
12406,Steve,M,21,True,False,IT,0,31.42
12407,Oscar,M,58,False,False,IT,0,35.95
12408,Mark,M,27,False,True,Health,3,73.84
12409,Jessica,F,63,True,False,Cleaning,25,38.0
12410,Paula,F,32,True,True,Education,11,45.9
12411,Mark,M,51,True,False,Transport,4,29.44
12412,Paula,F,30,True,False,Cleaning,3,32.31
12413,Maria,F,60,False,False,Transport,4,31.93
12414,Elisabeth,F,24,False,True,IT,1,50.5
12415,Steve,M,29,False,False,Cleaning,6,27.03
12416,Carlos,M,53,False,True,IT,17,50.41
12417,Elisabeth,F,28,False,False,IT,2,46.44
12418,John,M,32,True,False,IT,12,58.68
12419,Clara,F,61,True,False,Transport,27,35.99
12420,Paula,F,35,False,False,IT,4,44.89
12421,Tim,M,46,False,False,Cleaning,23,41.92
12422,John,M,28,True,False,Transport,2,36.24
12423,Clara,F,31,True,True,Health,7,55.43
12424,John,M,20,False,False,IT,0,40.99
12425,Steve,M,38,True,False,IT,0,38.84
12426,Carlos,M,58,False,False,IT,30,58.51
12427,Steve,M,59,False,False,Cleaning,17,47.36
12428,Tim,M,61,True,True,Education,34,66.72
12429,Oscar,M,42,True,False,Transport,12,31.27
12430,Carlos,M,29,True,False,IT,11,76.8
12431,Carlos,M,28,True,True,Education,7,53.14
12432,Elisabeth,F,23,False,True,Health,5,59.42
12433,Steve,M,53,True,False,Cleaning,28,39.47
12434,John,M,52,False,False,IT,26,25.9
12435,Maria,F,20,True,True,Health,1,37.57
12436,Maria,F,31,False,False,Transport,9,27.7
12437,John,M,38,False,False,IT,8,68.23
12438,Jessica,F,53,False,True,Education,0,51.71
12439,John,M,33,False,True,Education,4,50.75
12440,Steve,M,61,True,False,IT,42,15.0
12441,Oscar,M,64,True,False,Transport,31,60.08
12442,Steve,M,61,True,False,IT,14,35.01
12443,Mark,M,32,True,False,Cleaning,3,24.88
12444,John,M,60,True,False,Cleaning,36,39.88
12445,Mark,M,32,True,True,Education,2,45.17
12446,Clara,F,61,True,False,Cleaning,10,29.94
12447,Paula,F,42,True,True,Education,20,59.3
12448,Mark,M,48,True,False,Cleaning,7,36.41
12449,Mark,M,26,False,False,Cleaning,3,21.11
12450,Carlos,M,25,True,True,IT,2,61.28
12451,Tim,M,57,False,False,IT,9,40.81
12452,Tim,M,39,True,True,Health,18,56.09
12453,Maria,F,34,True,True,Education,11,46.53
12454,Maria,F,54,True,True,Health,11,62.32
12455,Jessica,F,54,False,True,Education,27,51.1
12456,Steve,M,62,True,False,Cleaning,26,53.12
12457,Clara,F,21,True,True,Health,0,48.71
12458,Paula,F,20,False,False,IT,0,30.95
12459,Paula,F,54,True,True,IT,19,66.63
12460,Carlos,M,27,True,True,Health,2,44.99
12461,Carlos,M,36,False,False,Cleaning,8,16.21
12462,Tim,M,22,True,False,Transport,2,37.7
12463,Oscar,M,31,True,False,Transport,5,58.76
12464,Oscar,M,35,True,True,IT,16,70.64
12465,Tim,M,52,False,False,Cleaning,9,24.9
12466,Elisabeth,F,46,True,True,Health,9,53.1
12467,Paula,F,25,False,True,Education,3,45.51
12468,Clara,F,57,False,False,Cleaning,9,29.15
12469,Steve,M,40,False,True,Health,7,49.0
12470,Carlos,M,25,True,False,Cleaning,4,26.79
12471,Paula,F,43,False,True,Education,20,45.89
12472,John,M,48,False,False,Cleaning,21,44.55
12473,Oscar,M,62,True,False,Transport,39,37.94
12474,Maria,F,20,False,True,Health,1,41.38
12475,Maria,F,21,True,True,Health,3,51.59
12476,Elisabeth,F,35,True,True,Health,2,42.19
12477,Clara,F,51,True,False,IT,0,38.46
12478,Elisabeth,F,48,True,True,IT,12,53.24
12479,Clara,F,51,True,True,IT,33,65.25
12480,Jessica,F,53,False,False,Transport,2,36.86
12481,Elisabeth,F,20,False,False,IT,0,41.96
12482,Elisabeth,F,49,True,True,Education,7,51.86
12483,Mark,M,20,True,False,IT,1,50.71
12484,Elisabeth,F,37,False,False,IT,12,57.43
12485,Carlos,M,46,False,True,Education,8,41.74
12486,Clara,F,64,True,True,IT,19,70.93
12487,Steve,M,18,False,False,Cleaning,0,19.56
12488,Paula,F,60,True,False,IT,8,48.86
12489,Clara,F,35,False,True,IT,1,49.49
12490,Oscar,M,36,True,False,Transport,4,45.26
12491,Maria,F,64,True,False,Cleaning,22,41.58
12492,Jessica,F,24,False,True,IT,0,58.39
12493,Oscar,M,26,True,True,IT,1,46.63
12494,Steve,M,40,False,False,Transport,14,33.95
12495,Mark,M,23,False,True,Education,2,42.53
12496,Paula,F,19,False,False,IT,0,44.28
12497,Elisabeth,F,38,False,False,Cleaning,5,35.07
12498,John,M,47,False,False,Transport,19,50.3
12499,Elisabeth,F,61,False,False,Transport,32,27.96
12500,Carlos,M,51,True,False,IT,22,52.6
12501,Oscar,M,26,True,False,Transport,4,44.04
12502,John,M,42,True,False,Cleaning,6,34.02
12503,Jessica,F,18,True,False,Transport,0,41.52
12504,John,M,31,False,False,IT,1,42.07
12505,Elisabeth,F,20,True,False,Cleaning,0,28.59
12506,Tim,M,65,True,False,Transport,39,48.13
12507,John,M,36,True,True,Education,10,65.42
12508,Jessica,F,65,False,False,IT,35,44.22
12509,John,M,49,True,False,Cleaning,25,25.18
12510,John,M,47,False,True,Health,12,70.7
12511,Elisabeth,F,53,True,False,IT,13,52.17
12512,Tim,M,24,False,True,Education,2,54.72
12513,Elisabeth,F,23,True,False,Cleaning,5,43.63
12514,Oscar,M,46,False,True,IT,10,91.1
12515,Carlos,M,34,True,True,IT,4,46.64
12516,Jessica,F,33,True,False,IT,1,50.81
12517,Carlos,M,62,False,True,Health,11,67.28
12518,Clara,F,64,True,True,Education,37,52.19
12519,Steve,M,41,True,True,IT,5,49.44
12520,Mark,M,62,False,False,IT,33,83.75
12521,Elisabeth,F,31,True,True,Education,12,55.55
12522,Elisabeth,F,53,True,False,Cleaning,12,34.77
12523,Steve,M,45,False,True,IT,17,57.13
12524,Oscar,M,30,True,False,IT,3,60.7
12525,Elisabeth,F,43,True,False,Cleaning,16,25.17
12526,Mark,M,28,True,False,Cleaning,9,26.93
12527,Mark,M,38,True,False,IT,5,52.76
12528,Mark,M,53,True,False,Cleaning,7,31.48
12529,Jessica,F,54,False,False,Cleaning,1,21.94
12530,Paula,F,63,True,False,Transport,3,31.99
12531,Mark,M,23,True,False,IT,0,50.36
12532,Oscar,M,26,False,True,Health,8,57.63
12533,Tim,M,21,False,False,Cleaning,1,23.7
12534,Jessica,F,42,False,False,IT,20,42.29
12535,Jessica,F,28,True,False,IT,1,44.98
12536,Tim,M,52,False,False,Cleaning,17,57.3
12537,Elisabeth,F,45,False,True,IT,18,58.2
12538,Elisabeth,F,25,True,False,Cleaning,0,30.38
12539,Steve,M,62,True,True,Health,27,44.68
12540,Paula,F,63,True,True,Health,42,51.37
12541,Mark,M,38,False,False,IT,11,27.14
12542,Carlos,M,24,True,True,Education,6,39.84
12543,Tim,M,57,True,False,IT,1,26.02
12544,John,M,44,False,False,Cleaning,16,35.2
12545,John,M,32,True,False,IT,13,47.3
12546,Paula,F,49,True,True,IT,24,70.91
12547,Maria,F,32,True,True,IT,12,60.78
12548,Elisabeth,F,19,True,False,Transport,1,37.2
12549,Carlos,M,27,True,True,Health,0,59.14
12550,Steve,M,38,False,False,IT,16,64.13
12551,Carlos,M,63,False,False,Cleaning,19,33.49
12552,Jessica,F,60,True,False,Transport,7,40.39
12553,Jessica,F,21,True,True,IT,3,46.96
12554,John,M,55,True,True,Education,18,50.56
12555,Mark,M,32,False,True,Education,7,51.22
12556,John,M,44,True,False,IT,4,59.62
12557,Paula,F,57,True,False,IT,7,36.53
12558,Tim,M,40,True,False,Cleaning,0,39.63
12559,Elisabeth,F,24,True,False,Transport,2,31.29
12560,Carlos,M,64,True,False,Cleaning,4,26.2
12561,Jessica,F,40,True,False,Cleaning,11,31.17
12562,John,M,34,True,False,IT,12,57.34
12563,Carlos,M,50,True,True,Health,18,74.09
12564,Clara,F,41,False,False,IT,2,44.43
12565,Jessica,F,62,True,True,IT,18,79.91
12566,John,M,51,True,False,Transport,30,33.4
12567,Maria,F,38,False,False,Transport,8,32.87
12568,Clara,F,36,False,True,Health,14,57.46
12569,Elisabeth,F,52,True,False,Transport,14,37.71
12570,Steve,M,35,True,False,Cleaning,17,31.07
12571,Clara,F,23,False,True,Education,2,48.76
12572,Mark,M,22,False,True,Education,0,64.93
12573,Jessica,F,57,True,True,Health,20,52.47
12574,Paula,F,54,True,False,IT,28,63.39
12575,Tim,M,31,False,True,Education,2,50.12
12576,Carlos,M,36,False,False,IT,3,57.28
12577,Maria,F,33,True,False,Transport,10,34.07
12578,Oscar,M,62,False,False,Transport,39,50.5
12579,Maria,F,35,True,False,IT,2,38.76
12580,Mark,M,39,True,False,IT,13,66.63
12581,Jessica,F,62,False,True,IT,33,68.57
12582,Oscar,M,59,False,True,Health,38,53.95
12583,Elisabeth,F,24,True,True,Health,0,51.34
12584,Carlos,M,33,True,True,Education,2,53.32
12585,Elisabeth,F,46,False,False,IT,23,47.33
12586,Elisabeth,F,26,False,False,Cleaning,8,22.82
12587,Carlos,M,56,True,False,Transport,30,58.77
12588,Paula,F,56,True,False,Cleaning,30,41.49
12589,Elisabeth,F,38,False,False,IT,17,49.16
12590,Mark,M,42,False,False,IT,9,41.24
12591,Elisabeth,F,20,False,False,Transport,0,32.51
12592,Jessica,F,56,True,False,IT,11,41.21
12593,Steve,M,19,True,True,Health,0,40.98
12594,Mark,M,37,True,True,IT,9,71.77
12595,Oscar,M,26,True,False,Cleaning,3,15.59
12596,Oscar,M,60,True,True,Health,0,44.52
12597,John,M,38,True,False,Cleaning,6,44.26
12598,Steve,M,42,False,False,Transport,6,47.11
12599,Clara,F,52,False,True,Education,3,38.3
12600,Mark,M,54,True,True,IT,9,83.94
12601,Paula,F,32,False,True,Education,4,41.22
12602,John,M,20,False,False,Transport,2,30.69
12603,Elisabeth,F,35,True,True,Education,4,56.98
12604,Tim,M,60,False,True,Education,20,57.85
12605,Maria,F,44,True,False,IT,13,43.12
12606,Tim,M,46,False,True,IT,22,72.78
12607,Tim,M,36,True,True,Health,12,90.25
12608,Paula,F,61,True,True,Education,26,48.34
12609,Jessica,F,33,True,True,Education,0,45.38
12610,Jessica,F,28,False,True,Education,5,38.58
12611,Oscar,M,38,True,True,Education,8,66.73
12612,Paula,F,32,True,True,Health,10,61.6
12613,Paula,F,48,True,True,IT,21,68.35
12614,Oscar,M,42,False,False,Transport,0,40.81
12615,Steve,M,58,True,False,Transport,35,38.45
12616,John,M,35,False,False,Transport,1,26.53
12617,Maria,F,53,True,False,Transport,27,39.83
12618,John,M,41,True,True,Education,4,52.83
12619,Maria,F,23,True,False,Cleaning,2,28.98
12620,Steve,M,57,True,True,Education,24,60.89
12621,Mark,M,59,True,False,Transport,23,56.85
12622,Maria,F,48,False,True,Education,26,53.48
12623,Clara,F,56,False,False,Cleaning,26,39.57
12624,Mark,M,49,True,True,IT,7,81.72
12625,John,M,48,True,True,Education,10,54.7
12626,Tim,M,41,True,True,IT,3,51.9
12627,Tim,M,60,True,True,Education,2,30.89
12628,Carlos,M,21,False,False,Cleaning,0,32.95
12629,Tim,M,47,True,True,Health,19,63.49
12630,Steve,M,52,True,False,Transport,13,65.65
12631,Clara,F,26,False,False,Cleaning,5,31.05
